lat,lon,category,label
37.3896,-90.1090,insects,Insect damage
36.9552,-83.3589,weather,Ice
46.4267,-69.4732,animal,Deer/ungulate
34.7381,-119.4358,fire,Crown fire
41.8395,-122.8774,fire,Ground fire
33.2827,-82.6197,fire,Ground fire
35.8192,-81.9919,fire,Fire damage (general)
38.6077,-85.8362,insects,Insect damage
48.8713,-121.6491,disease,Disease damage to trees
40.3112,-94.7696,weather,Ice
46.9145,-111.0701,insects,Insect damage to trees
44.5936,-68.7143,insects,Insect damage to trees
27.8073,-82.1517,vegetation,Vegetation (competition/vines)
39.0478,-122.3812,animal,Domestic animal/livestock
39.2293,-122.6979,fire,Ground fire
45.1243,-92.3972,disease,Disease damage to trees
32.6343,-94.6392,fire,Ground fire
41.6420,-123.4034,fire,Ground fire
43.4169,-122.3843,disease,Disease damage to trees
27.1070,-82.2604,fire,Ground fire
41.6846,-123.9880,animal,Deer/ungulate
30.8356,-84.7587,fire,Ground fire
30.3020,-81.9192,fire,Fire damage (general)
42.7978,-91.4771,insects,Insect damage to trees
30.2372,-82.3566,fire,Ground fire
46.6133,-101.4529,insects,Insect damage to trees
25.9940,-80.9391,fire,Fire damage (general)
45.4023,-91.8853,weather,Wind/hurricane/tornado
39.2232,-86.5688,animal,Domestic animal/livestock
38.5856,-82.3709,animal,Domestic animal/livestock
44.9867,-118.7646,fire,Fire damage (general)
39.7095,-81.9563,vegetation,Vegetation (competition/vines)
31.1082,-90.5081,weather,Wind/hurricane/tornado
32.5032,-98.9609,fire,Fire damage (general)
38.8043,-93.8178,animal,Domestic animal/livestock
40.0424,-79.2857,insects,Insect damage
31.8058,-85.0988,other,Human-induced
34.4855,-81.4174,weather,Weather damage
36.9418,-119.0894,insects,Insect damage to trees
30.9555,-89.2429,fire,Fire damage (general)
46.2358,-92.8679,animal,Domestic animal/livestock
28.7090,-82.4371,fire,Ground fire
48.8034,-116.6545,disease,Disease damage to trees
34.2356,-82.7630,animal,Animal damage
33.5608,-108.5331,fire,Ground fire
40.5256,-80.7985,insects,Insect damage
44.4597,-120.1098,animal,Domestic animal/livestock
46.8152,-115.5575,disease,Disease damage to trees
41.1331,-106.2706,disease,Disease damage
39.7972,-121.3500,fire,Crown fire
30.3600,-90.5535,animal,Domestic animal/livestock
32.1257,-85.2917,disease,Disease damage to trees
45.1424,-69.4994,weather,Weather damage
34.7675,-83.3106,fire,Ground fire
38.4817,-86.2976,insects,Insect damage to trees
45.2680,-84.6528,disease,Disease damage
44.5162,-122.1376,animal,Deer/ungulate
36.0135,-78.6346,fire,Fire damage (general)
30.3636,-99.2542,disease,Disease damage to trees
44.4496,-74.6607,disease,Disease damage
43.5484,-121.3346,vegetation,Vegetation (competition/vines)
37.4979,-91.0659,weather,Flooding
41.4603,-106.1416,disease,Disease damage to trees
45.8774,-90.9360,vegetation,Vegetation (competition/vines)
36.0740,-84.4034,insects,Insect damage
36.9013,-88.9035,weather,Ice
47.2958,-94.1923,other,Human-induced
42.8676,-122.4619,disease,Disease damage
46.0468,-91.3050,insects,Insect damage
37.1572,-92.0703,animal,Domestic animal/livestock
44.6908,-88.6937,disease,Disease damage
48.7083,-118.9098,disease,Disease damage to trees
38.0261,-93.8840,weather,Flooding
37.6950,-93.4078,animal,Domestic animal/livestock
39.3086,-79.7958,weather,Ice
30.4007,-89.7529,weather,Wind/hurricane/tornado
42.3837,-78.5268,animal,Domestic animal/livestock
38.9208,-83.1305,insects,Insect damage
37.1552,-108.5810,insects,Insect damage
45.2639,-91.2951,animal,Beaver
43.7218,-121.3347,disease,Disease damage to trees
41.6136,-74.0070,vegetation,Vegetation (competition/vines)
45.6864,-117.4037,insects,Insect damage
44.4495,-120.5974,insects,Insect damage
32.9552,-107.8326,insects,Insect damage
43.6736,-121.3342,vegetation,Vegetation (competition/vines)
36.6256,-93.7157,disease,Disease damage
33.8377,-86.0227,fire,Fire damage (general)
43.6987,-82.9146,disease,Disease damage to trees
42.9699,-91.1422,insects,Insect damage to trees
45.9303,-113.8320,insects,Insect damage to trees
26.3548,-81.6231,weather,Wind/hurricane/tornado
33.7030,-109.4395,disease,Disease damage
43.8716,-74.1547,disease,Disease damage to trees
41.4144,-87.2356,insects,Insect damage to trees
46.9362,-93.0451,insects,Insect damage
33.3331,-79.6799,animal,Beaver
34.2047,-82.2883,animal,Animal damage
32.6911,-81.0351,fire,Ground fire
42.6019,-103.2936,animal,Domestic animal/livestock
46.5296,-121.6438,fire,Ground fire
39.9321,-116.3613,disease,Disease damage to trees
31.9511,-93.3842,weather,Flooding
37.4178,-93.5776,animal,Domestic animal/livestock
37.6769,-80.0556,insects,Insect damage
45.1717,-113.6079,disease,Disease damage to trees
38.3292,-91.8593,animal,Domestic animal/livestock
31.4473,-81.8442,disease,Disease damage to trees
33.6744,-99.5970,insects,Insect damage to trees
40.4770,-79.0164,animal,Deer/ungulate
34.4661,-89.3891,fire,Ground fire
36.7409,-121.2930,animal,Domestic animal/livestock
45.7159,-89.3177,weather,Weather damage
37.1943,-86.2022,vegetation,Vegetation (competition/vines)
32.3719,-102.7601,weather,Drought
40.3674,-96.7148,animal,Domestic animal/livestock
43.3946,-91.6461,animal,Domestic animal/livestock
39.5093,-106.9066,disease,Disease damage
35.9561,-82.2190,insects,Insect damage to trees
34.2821,-86.8239,animal,Domestic animal/livestock
48.8691,-117.3237,disease,Disease damage
30.4895,-93.6762,fire,Ground fire
39.6855,-74.6044,fire,Fire damage (general)
48.6029,-118.5494,insects,Insect damage to trees
44.5162,-122.1376,disease,Disease damage
44.2860,-118.5446,disease,Disease damage to trees
32.5341,-82.8468,other,Human-induced
42.0926,-74.0495,insects,Insect damage
40.4207,-86.7543,weather,Wind/hurricane/tornado
43.5724,-83.1145,insects,Insect damage
44.6957,-91.2647,insects,Insect damage to trees
43.0075,-82.6382,weather,Flooding
35.4602,-95.8190,animal,Beaver
38.2204,-82.3381,insects,Insect damage
40.7489,-77.4453,weather,Weather damage
35.3876,-88.2015,insects,Insect damage to trees
44.5167,-84.2252,fire,Fire damage (general)
45.2026,-119.3060,weather,Wind/hurricane/tornado
46.5539,-89.2297,insects,Insect damage to trees
40.1513,-106.2329,animal,Animal damage
47.4409,-112.7224,insects,Insect damage to trees
41.2036,-74.3992,insects,Insect damage to trees
35.4655,-118.5166,disease,Disease damage
41.4042,-100.0040,animal,Domestic animal/livestock
44.2204,-121.6665,fire,Ground fire
44.8549,-115.7091,fire,Fire damage (general)
29.6652,-82.0264,fire,Ground fire
35.0811,-85.1598,other,Human-induced
33.9224,-93.7930,weather,Ice
41.4686,-85.5698,vegetation,Vegetation (competition/vines)
38.5282,-79.9595,disease,Disease damage to trees
30.2183,-83.5637,animal,Deer/ungulate
31.0231,-91.5704,weather,Flooding
39.0026,-84.3552,insects,Insect damage to trees
42.7312,-118.7076,disease,Disease damage to trees
38.4939,-79.9642,disease,Disease damage to trees
34.2642,-96.7052,other,Human-induced
39.6461,-96.6088,animal,Beaver
42.6955,-121.8905,disease,Disease damage to trees
36.4202,-84.6566,insects,Insect damage
36.3208,-76.7489,fire,Ground fire
47.5460,-107.7136,fire,Ground fire
26.7681,-82.0049,fire,Fire damage (general)
48.2528,-120.0498,fire,Ground fire
47.5185,-121.5835,geologic,Landslide
30.9731,-93.2226,fire,Ground fire
48.8583,-97.8546,animal,Domestic animal/livestock
43.9951,-88.9989,other,Human-induced
41.4380,-123.4093,fire,Ground fire
41.4312,-95.5420,animal,Beaver
39.2232,-86.5688,weather,Flooding
28.9578,-80.9313,fire,Fire damage (general)
31.6036,-88.7821,fire,Fire damage (general)
36.3198,-118.9849,weather,Drought
42.6016,-120.8265,other,Human-induced
41.8926,-92.3488,animal,Beaver
42.7714,-90.9670,animal,Domestic animal/livestock
42.0859,-122.7605,disease,Disease damage to trees
32.7237,-98.4338,fire,Fire damage (general)
45.8092,-92.7310,insects,Insect damage to trees
30.3704,-91.5562,weather,Wind/hurricane/tornado
46.3674,-70.1045,weather,Wind/hurricane/tornado
46.6071,-91.5474,insects,Insect damage to trees
43.6948,-91.4478,animal,Domestic animal/livestock
38.5266,-106.3204,insects,Insect damage to trees
36.6726,-92.7087,animal,Domestic animal/livestock
48.0198,-90.0320,weather,Wind/hurricane/tornado
44.8662,-92.0685,disease,Disease damage to trees
45.7339,-106.3514,fire,Fire damage (general)
32.8192,-116.5942,animal,Domestic animal/livestock
47.6294,-103.1181,other,Unknown/other
36.8292,-84.6259,animal,Domestic animal/livestock
36.8570,-88.6713,weather,Wind/hurricane/tornado
38.2305,-91.8469,animal,Domestic animal/livestock
30.7835,-83.9778,other,Human-induced
42.1670,-72.0454,animal,Beaver
41.3102,-107.0347,disease,Disease damage
48.0090,-120.0673,fire,Ground fire
42.6077,-120.8653,animal,Domestic animal/livestock
42.0953,-90.1551,insects,Insect damage to trees
40.6253,-110.5537,insects,Insect damage
37.5850,-112.0192,insects,Insect damage
40.1370,-120.3661,fire,Ground fire
37.4916,-80.5400,insects,Insect damage to trees
37.3614,-82.9276,animal,Domestic animal/livestock
37.9588,-84.9772,animal,Domestic animal/livestock
35.6403,-86.7609,insects,Insect damage to trees
30.5480,-88.2050,weather,Weather damage
43.0331,-121.2861,disease,Disease damage to trees
45.0192,-118.3045,disease,Disease damage to trees
35.9666,-96.0953,weather,Flooding
36.2762,-105.3904,animal,Beaver
33.7313,-97.1090,weather,Ice
47.0105,-113.9651,insects,Insect damage to trees
30.6360,-83.6649,other,Human-induced
35.4809,-118.3421,fire,Ground fire
35.0546,-76.8318,fire,Ground fire
40.9056,-107.2551,animal,Deer/ungulate
30.5297,-95.1657,weather,Wind/hurricane/tornado
31.9779,-83.0205,disease,Disease damage to trees
46.5164,-114.2649,disease,Disease damage to trees
30.3372,-89.6474,weather,Flooding
48.2678,-93.7242,insects,Insect damage
34.6881,-93.5693,weather,Ice
44.2914,-85.6145,disease,Disease damage to trees
36.7914,-119.0867,fire,Crown fire
31.4311,-86.4707,vegetation,Vegetation (competition/vines)
34.6119,-81.6332,fire,Ground fire
31.2428,-83.7435,fire,Ground fire
33.8572,-86.8343,other,Human-induced
37.1447,-80.3222,disease,Disease damage
43.7579,-118.8863,animal,Domestic animal/livestock
27.3889,-81.9869,fire,Fire damage (general)
34.9010,-83.5277,disease,Disease damage to trees
44.2022,-92.5141,disease,Disease damage to trees
43.1401,-84.6167,animal,Deer/ungulate
42.7178,-89.8548,animal,Domestic animal/livestock
47.5355,-115.9530,insects,Insect damage to trees
33.3177,-79.8738,disease,Disease damage to trees
46.9205,-95.3794,animal,Beaver
32.9122,-85.4149,fire,Ground fire
45.4458,-87.7658,insects,Insect damage to trees
41.0272,-122.1338,fire,Crown fire
42.2497,-123.9622,fire,Ground fire
48.6615,-120.7281,weather,Weather damage
36.6801,-89.0479,vegetation,Vegetation (competition/vines)
36.7101,-94.0464,animal,Domestic animal/livestock
31.5645,-87.9448,animal,Beaver
37.1722,-96.0813,other,Human-induced
34.5758,-77.6497,fire,Fire damage (general)
42.1115,-120.6115,fire,Crown fire
47.3513,-123.5428,geologic,Earth movement/avalanche
44.5647,-122.1015,weather,Wind/hurricane/tornado
33.7331,-82.1736,weather,Wind/hurricane/tornado
38.3005,-86.6144,insects,Insect damage
42.8344,-82.5460,insects,Insect damage
29.8527,-83.0224,fire,Fire damage (general)
45.7828,-121.4958,disease,Disease damage
32.7408,-87.0064,fire,Ground fire
46.1467,-68.4763,disease,Disease damage
39.2645,-93.2667,fire,Ground fire
31.5839,-89.8738,other,Human-induced
30.2970,-84.0431,fire,Ground fire
33.0599,-80.9382,insects,Insect damage to trees
34.8438,-84.6485,insects,Insect damage
39.4086,-94.6278,animal,Domestic animal/livestock
43.3700,-122.7972,fire,Ground fire
28.5617,-82.5221,other,Human-induced
33.2457,-79.7539,fire,Ground fire
37.5243,-85.4503,weather,Ice
43.7364,-91.3683,disease,Disease damage to trees
39.7561,-121.5683,fire,Crown fire
47.7426,-117.2204,insects,Insect damage to trees
35.7312,-93.7517,fire,Fire damage (general)
39.0374,-81.8264,insects,Insect damage
43.7871,-88.0427,insects,Insect damage to trees
44.9523,-117.4498,disease,Disease damage to trees
44.1524,-103.5072,weather,Wind/hurricane/tornado
35.4069,-91.3139,fire,Ground fire
30.4683,-92.9260,weather,Wind/hurricane/tornado
27.2248,-80.6708,fire,Ground fire
48.5459,-114.3546,insects,Insect damage to trees
36.9637,-85.9419,insects,Insect damage to trees
39.4595,-114.5576,insects,Insect damage
38.2399,-78.6984,vegetation,Vegetation (competition/vines)
38.5600,-120.1836,disease,Disease damage to trees
38.8320,-78.1513,insects,Insect damage
39.0319,-92.6732,animal,Domestic animal/livestock
38.9522,-98.8801,animal,Domestic animal/livestock
37.2977,-119.5764,weather,Drought
41.8717,-85.0986,other,Human-induced
48.1603,-120.3525,weather,Ice
43.4436,-110.7499,fire,Fire damage (general)
32.8784,-80.8800,fire,Ground fire
27.1395,-81.8245,weather,Wind/hurricane/tornado
35.1308,-81.2132,vegetation,Vegetation (competition/vines)
43.2534,-115.2120,animal,Domestic animal/livestock
35.5067,-95.0763,animal,Domestic animal/livestock
48.4924,-119.3131,fire,Ground fire
32.0466,-84.8746,insects,Insect damage to trees
38.6795,-91.2921,weather,Flooding
38.4456,-105.3397,fire,Fire damage (general)
36.2383,-79.0333,animal,Domestic animal/livestock
38.2905,-80.4532,disease,Disease damage
43.8561,-113.8761,animal,Domestic animal/livestock
40.3297,-122.7645,animal,Domestic animal/livestock
42.7948,-103.6583,animal,Domestic animal/livestock
31.2715,-82.5539,disease,Disease damage
35.4325,-89.5743,fire,Fire damage (general)
46.0471,-92.2127,animal,Deer/ungulate
42.6113,-73.6052,insects,Insect damage to trees
44.3103,-74.6415,weather,Flooding
48.4938,-118.4850,disease,Disease damage to trees
45.0102,-115.4127,fire,Fire damage (general)
45.0417,-88.7909,animal,Beaver
31.8840,-92.2174,fire,Ground fire
48.4891,-119.8152,insects,Insect damage to trees
33.6336,-87.3090,fire,Ground fire
27.6222,-82.2433,fire,Ground fire
38.1010,-84.8568,insects,Insect damage to trees
38.6879,-81.4770,insects,Insect damage to trees
43.4065,-90.9595,disease,Disease damage to trees
42.6692,-89.9417,insects,Insect damage to trees
46.6505,-93.6172,weather,Weather damage
37.1301,-113.8535,insects,Insect damage to trees
38.6667,-104.9448,insects,Insect damage to trees
43.6991,-82.6634,insects,Insect damage
34.3307,-81.8547,fire,Ground fire
37.0204,-110.5867,animal,Domestic animal/livestock
46.0881,-88.7902,insects,Insect damage to trees
37.6424,-76.7177,insects,Insect damage
43.9782,-120.2516,fire,Crown fire
34.5115,-93.6800,weather,Ice
43.1187,-98.8761,animal,Domestic animal/livestock
47.4087,-113.9879,insects,Insect damage
37.0026,-85.7668,animal,Domestic animal/livestock
30.0693,-97.2558,fire,Fire damage (general)
41.2813,-122.6644,weather,Wind/hurricane/tornado
43.6053,-74.5040,disease,Disease damage
31.6585,-82.6752,disease,Disease damage to trees
40.3708,-115.4652,animal,Domestic animal/livestock
38.6821,-120.1969,insects,Insect damage to trees
26.3621,-81.4795,animal,Domestic animal/livestock
39.0339,-77.8604,vegetation,Vegetation (competition/vines)
29.8894,-90.3678,weather,Wind/hurricane/tornado
36.8640,-83.9581,vegetation,Vegetation (competition/vines)
29.8931,-84.8124,fire,Ground fire
34.8940,-84.5158,insects,Insect damage to trees
35.6191,-118.6354,weather,Drought
43.3131,-88.1190,insects,Insect damage to trees
44.3076,-71.1709,insects,Insect damage
39.9758,-85.2085,disease,Disease damage
33.1411,-82.5867,fire,Ground fire
38.0559,-95.0291,animal,Domestic animal/livestock
47.3697,-95.3868,animal,Domestic animal/livestock
45.8318,-90.7385,weather,Wind/hurricane/tornado
48.9814,-118.2856,insects,Insect damage
37.2852,-87.5996,vegetation,Vegetation (competition/vines)
40.3706,-79.8345,vegetation,Vegetation (competition/vines)
48.0918,-120.6102,geologic,Avalanche
35.4256,-83.8916,weather,Flooding
28.9292,-81.4729,fire,Fire damage (general)
31.9515,-81.7797,fire,Ground fire
46.1467,-68.4763,disease,Disease damage to trees
34.8059,-94.5611,fire,Ground fire
28.1485,-81.1377,weather,Wind/hurricane/tornado
40.6541,-124.0468,fire,Ground fire
38.7943,-82.2998,weather,Wind/hurricane/tornado
44.2522,-91.3895,disease,Disease damage to trees
47.9971,-93.8868,disease,Disease damage
39.6797,-83.9195,vegetation,Vegetation (competition/vines)
37.7785,-83.0312,insects,Insect damage to trees
44.2378,-71.1372,disease,Disease damage
30.4535,-85.7296,fire,Ground fire
37.1886,-81.3180,insects,Insect damage
45.0170,-115.9233,insects,Insect damage to trees
39.4300,-93.4860,insects,Insect damage to trees
30.3901,-87.0203,weather,Wind/hurricane/tornado
47.6993,-115.3402,insects,Insect damage to trees
32.7152,-86.9671,fire,Ground fire
40.0368,-117.9001,disease,Disease damage to trees
38.6056,-78.2775,weather,Weather damage
30.4460,-100.8636,weather,Drought
48.6676,-119.0964,disease,Disease damage
48.6737,-94.7309,weather,Flooding
46.2606,-85.8535,disease,Disease damage
32.2561,-85.6168,fire,Ground fire
34.1401,-83.1788,animal,Beaver
32.6941,-83.4570,fire,Ground fire
34.3177,-87.8951,weather,Wind/hurricane/tornado
39.3794,-82.8675,insects,Insect damage
45.9385,-121.6243,disease,Disease damage to trees
39.4252,-84.6747,insects,Insect damage to trees
37.4208,-114.0080,fire,Crown fire
42.5413,-121.1320,animal,Deer/ungulate
34.5189,-80.7110,fire,Ground fire
35.3576,-86.8837,weather,Wind/hurricane/tornado
47.9977,-124.3213,weather,Wind/hurricane/tornado
43.9195,-75.1727,disease,Disease damage
38.9776,-86.3312,insects,Insect damage
29.5601,-81.7408,fire,Ground fire
47.9619,-91.5990,weather,Wind/hurricane/tornado
43.0248,-71.4725,vegetation,Vegetation (competition/vines)
48.8826,-117.1420,animal,Bear
39.7763,-80.7517,vegetation,Vegetation (competition/vines)
37.8019,-93.9387,other,Human-induced
38.6376,-79.8433,disease,Disease damage to trees
35.0231,-95.5627,disease,Disease damage
38.7969,-79.5169,disease,Disease damage to trees
29.8210,-89.9758,weather,Weather damage
48.8351,-117.3405,disease,Disease damage to trees
45.0347,-67.4378,insects,Insect damage to trees
37.8264,-92.7833,animal,Domestic animal/livestock
31.9130,-85.7057,fire,Ground fire
39.7943,-110.0609,other,Unknown/other
32.2108,-83.4188,other,Human-induced
33.7727,-80.1301,other,Human-induced
30.5209,-86.7175,fire,Fire damage (general)
32.6996,-80.1451,disease,Disease damage to understory
46.8064,-88.9839,insects,Insect damage
37.1614,-121.5856,animal,Domestic animal/livestock
34.9499,-77.4902,weather,Wind/hurricane/tornado
40.0902,-81.0945,animal,Domestic animal/livestock
30.1233,-84.9165,fire,Ground fire
32.4305,-85.9303,fire,Ground fire
40.3861,-77.9021,insects,Insect damage
48.5450,-118.1716,disease,Disease damage to trees
44.0107,-91.7778,disease,Disease damage to trees
32.2250,-104.7865,fire,Ground fire
34.6213,-78.1887,fire,Ground fire
47.9063,-121.0587,geologic,Earth movement/avalanche
41.7626,-71.7210,insects,Insect damage
43.8984,-119.3519,insects,Insect damage to trees
37.4379,-90.3587,animal,Domestic animal/livestock
43.9277,-70.6962,weather,Ice
41.2927,-94.2467,insects,Insect damage to trees
44.8238,-73.9412,animal,Animal damage
43.1153,-76.0979,disease,Disease damage
44.9268,-90.0566,insects,Insect damage to trees
44.8347,-110.8072,fire,Fire damage (general)
36.9191,-91.1325,fire,Ground fire
30.6906,-86.4318,fire,Ground fire
35.2190,-89.9410,weather,Wind/hurricane/tornado
30.2180,-84.4271,fire,Ground fire
41.5991,-76.2910,insects,Insect damage
37.7897,-82.2928,insects,Insect damage
30.2409,-94.2346,other,Human-induced
28.2998,-82.5853,fire,Ground fire
47.9257,-116.4940,insects,Insect damage to trees
48.0022,-92.4271,insects,Insect damage
41.5635,-76.3362,animal,Domestic animal/livestock
26.5307,-81.3151,fire,Ground fire
45.0737,-121.4556,fire,Ground fire
48.4456,-120.0450,disease,Disease damage
37.3216,-114.7899,fire,Fire damage (general)
41.3243,-81.1842,insects,Insect damage
48.6370,-114.2851,fire,Fire damage (general)
41.4543,-77.2166,insects,Insect damage to trees
38.2026,-83.7690,insects,Insect damage to trees
40.4127,-94.7894,animal,Domestic animal/livestock
38.3599,-89.6160,fire,Ground fire
40.0857,-92.6175,animal,Domestic animal/livestock
35.5663,-93.4473,weather,Ice
34.4028,-86.4998,insects,Insect damage
41.5176,-79.3650,insects,Insect damage
42.0327,-84.1446,vegetation,Vegetation (competition/vines)
44.1210,-86.2224,disease,Disease damage to trees
35.8525,-86.5675,other,Human-induced
34.8398,-83.7137,insects,Insect damage to trees
42.1987,-114.2153,fire,Fire damage (general)
32.2850,-84.9136,fire,Ground fire
41.1597,-106.2808,insects,Insect damage
48.2256,-95.1852,insects,Insect damage
45.2218,-118.5044,disease,Disease damage to trees
42.3158,-95.6940,animal,Domestic animal/livestock
37.5203,-93.8999,vegetation,Vegetation (competition/vines)
48.9353,-111.5479,insects,Insect damage
30.4482,-95.4964,weather,Drought
31.0279,-86.6617,weather,Wind/hurricane/tornado
34.6414,-88.1683,weather,Wind/hurricane/tornado
30.9750,-93.1824,fire,Ground fire
38.3496,-91.3304,other,Human-induced
43.9449,-124.0859,weather,Wind/hurricane/tornado
41.8568,-79.7840,disease,Disease damage to trees
39.2814,-78.5543,vegetation,Vegetation (competition/vines)
37.6765,-120.4556,animal,Domestic animal/livestock
35.9980,-82.8938,fire,Ground fire
35.9817,-82.8324,fire,Ground fire
38.0859,-82.2453,insects,Insect damage
48.1616,-93.9340,other,Human-induced
49.3059,-95.0600,insects,Insect damage to trees
40.7536,-74.3351,disease,Disease damage
34.1362,-93.5215,weather,Ice
42.9185,-120.9923,disease,Disease damage to trees
45.2713,-116.8948,animal,Domestic animal/livestock
38.1394,-78.1391,fire,Fire damage (general)
35.9657,-105.9401,insects,Insect damage
33.4845,-110.0809,weather,Drought
44.5588,-91.9301,disease,Disease damage to trees
43.9226,-90.4257,animal,Domestic animal/livestock
37.2180,-92.0596,other,Human-induced
48.1198,-120.5330,fire,Ground fire
37.3454,-121.7115,animal,Domestic animal/livestock
37.4992,-85.0098,animal,Domestic animal/livestock
47.8510,-121.0279,animal,Bear
37.4593,-75.8369,weather,Flooding
44.1587,-91.9512,insects,Insect damage to trees
34.1664,-78.9685,animal,Beaver
42.8870,-121.1579,insects,Insect damage
47.3064,-120.6421,insects,Insect damage to trees
38.8572,-122.4975,fire,Ground fire
43.9260,-122.2446,disease,Disease damage to trees
38.6491,-81.8035,insects,Insect damage
42.8855,-71.9555,weather,Ice
31.7460,-83.7311,other,Human-induced
41.3388,-77.9838,insects,Insect damage
47.7736,-120.6262,disease,Disease damage to trees
43.4877,-103.5783,animal,Domestic animal/livestock
41.0714,-74.2328,insects,Insect damage
43.3494,-72.9868,disease,Disease damage
40.3504,-123.4632,fire,Ground fire
42.5238,-111.6448,insects,Insect damage
42.3681,-104.6398,fire,Fire damage (general)
32.4967,-93.9107,other,Human-induced
45.0890,-70.0020,animal,Beaver
44.5147,-120.3479,fire,Crown fire
32.8106,-84.8953,fire,Ground fire
35.5504,-78.5614,animal,Animal damage
44.0317,-91.2490,disease,Disease damage to trees
39.8263,-81.1011,other,Human-induced
32.3185,-81.4488,fire,Ground fire
32.0774,-82.3571,other,Human-induced
35.8516,-120.6517,animal,Domestic animal/livestock
31.5594,-87.1814,animal,Domestic animal/livestock
44.2740,-121.7024,disease,Disease damage
46.4014,-68.2132,insects,Insect damage to trees
34.5704,-80.2010,fire,Ground fire
37.6801,-81.4702,insects,Insect damage
46.5179,-85.2052,insects,Insect damage to understory
37.3959,-89.9844,animal,Domestic animal/livestock
45.2280,-95.6870,vegetation,Vegetation (competition/vines)
45.0541,-94.5060,weather,Flooding
44.4743,-119.8479,animal,Domestic animal/livestock
35.3352,-89.2907,animal,Beaver
42.9569,-88.6864,insects,Insect damage
45.7638,-69.5635,animal,Beaver
31.1838,-91.7634,weather,Flooding
44.9267,-110.9944,fire,Fire damage (general)
48.4560,-114.2222,disease,Disease damage to trees
38.3144,-79.7610,insects,Insect damage
48.4212,-119.7318,insects,Insect damage to trees
31.3494,-93.8564,fire,Ground fire
30.1849,-95.4499,weather,Flooding
31.0796,-81.8423,disease,Disease damage to trees
37.0591,-107.6981,weather,Drought
38.9118,-79.3968,vegetation,Vegetation (competition/vines)
31.8607,-92.5473,fire,Ground fire
33.9504,-98.9358,fire,Fire damage (general)
30.1674,-84.9548,fire,Ground fire
26.2382,-81.3968,weather,Flooding
39.4498,-122.5851,weather,Drought
48.8251,-120.3524,weather,Wind/hurricane/tornado
29.7744,-82.1114,animal,Domestic animal/livestock
37.7783,-79.8096,weather,Wind/hurricane/tornado
41.8072,-83.9654,insects,Insect damage
47.7322,-95.5959,animal,Domestic animal/livestock
38.3035,-92.1242,animal,Domestic animal/livestock
42.4995,-123.6293,fire,Ground fire
34.7516,-84.0764,insects,Insect damage to trees
43.2623,-83.2237,insects,Insect damage
34.6311,-95.8234,fire,Ground fire
40.1153,-81.1409,insects,Insect damage
44.9459,-90.2876,disease,Disease damage to trees
40.5361,-84.8282,insects,Insect damage
30.4005,-99.8193,weather,Drought
36.6757,-119.3397,animal,Domestic animal/livestock
46.4978,-95.0948,insects,Insect damage
47.1377,-91.9406,insects,Insect damage to understory
44.4893,-69.9988,disease,Disease damage
46.0260,-96.3036,vegetation,Vegetation (competition/vines)
39.9207,-92.3225,animal,Domestic animal/livestock
45.6647,-117.5897,animal,Domestic animal/livestock
45.2349,-83.4268,weather,Weather damage
45.9290,-89.9333,weather,Weather damage
45.2048,-92.0148,weather,Wind/hurricane/tornado
45.2103,-70.6666,animal,Animal damage
41.9751,-84.9641,insects,Insect damage
47.9751,-120.6830,weather,Weather damage
46.2569,-95.4683,animal,Beaver
42.9343,-106.8954,disease,Disease damage to trees
44.2835,-118.4380,insects,Insect damage to trees
44.6235,-85.2535,insects,Insect damage to trees
48.1706,-92.8440,animal,Beaver
41.4802,-121.0517,animal,Domestic animal/livestock
48.2856,-119.8717,animal,Domestic animal/livestock
34.9327,-79.7874,animal,Animal damage
37.7738,-119.0629,insects,Insect damage to trees
31.4673,-88.9029,weather,Wind/hurricane/tornado
34.5951,-77.3234,fire,Fire damage (general)
35.4721,-81.8013,other,Human-induced
30.3766,-85.5707,weather,Wind/hurricane/tornado
37.3669,-80.1441,animal,Domestic animal/livestock
46.8506,-93.1791,weather,Wind/hurricane/tornado
39.5495,-107.0962,disease,Disease damage
33.5159,-100.6810,fire,Fire damage (general)
45.6295,-113.2430,insects,Insect damage to trees
30.4589,-93.9816,weather,Wind/hurricane/tornado
30.8103,-94.3786,weather,Wind/hurricane/tornado
39.6068,-81.3549,insects,Insect damage
33.0005,-84.5389,fire,Ground fire
47.2164,-121.7939,disease,Disease damage to trees
30.8060,-85.1612,weather,Wind/hurricane/tornado
47.5604,-94.2963,other,Human-induced
35.0021,-84.6701,insects,Insect damage
32.7042,-91.7093,other,Human-induced
38.6525,-82.6230,insects,Insect damage
38.9104,-77.8920,insects,Insect damage to trees
31.4870,-88.7726,fire,Ground fire
35.0191,-77.4938,other,Human-induced
34.3129,-82.4456,insects,Insect damage
48.5508,-96.0675,animal,Domestic animal/livestock
42.9546,-121.1550,fire,Ground fire
31.9720,-83.1613,insects,Insect damage to trees
44.1452,-113.1315,insects,Insect damage to trees
29.9687,-91.0644,other,Human-induced
36.1252,-98.6443,weather,Drought
47.0276,-95.9186,animal,Domestic animal/livestock
30.8159,-88.7004,weather,Wind/hurricane/tornado
43.4855,-109.8210,fire,Fire damage (general)
41.3232,-73.3766,animal,Beaver
35.5760,-83.9366,insects,Insect damage to trees
30.2902,-82.0515,animal,Beaver
40.4940,-121.1239,insects,Insect damage to trees
